MonthYear,District,ServiceId,Count
11 - 2019,1343,0,4
11 - 2019,1343,1,1
11 - 2019,1344,0,1
11 - 2019,1346,0,1
11 - 2019,1347,0,3
11 - 2019,1348,0,5
11 - 2019,1349,0,1
11 - 2019,1350,0,1
11 - 2019,1352,0,6
11 - 2019,1352,1,2
11 - 2019,1353,0,2
11 - 2019,1354,0,6
11 - 2019,1357,0,1
11 - 2019,1358,1,1
11 - 2019,1359,0,4
11 - 2019,1360,0,7
11 - 2019,1360,1,1
11 - 2019,1361,0,2
11 - 2019,1367,0,3
11 - 2019,1370,0,2
11 - 2019,1371,0,4
11 - 2019,1373,0,1
11 - 2019,1375,0,1
11 - 2019,1377,0,10
11 - 2019,1379,0,1
11 - 2019,1380,0,1
11 - 2019,1381,0,2
11 - 2019,1382,0,2
11 - 2019,1384,0,2
11 - 2019,1385,0,2
11 - 2019,1389,0,7
11 - 2019,1390,0,4
11 - 2019,1394,0,2
11 - 2019,1395,0,1
11 - 2019,1396,0,2
11 - 2019,1397,0,2
11 - 2019,1398,0,1
11 - 2019,1399,0,1
11 - 2019,1399,1,1
11 - 2019,1400,0,3
11 - 2019,1401,0,1
11 - 2019,1402,0,4
11 - 2019,1404,0,2
11 - 2019,1404,1,1
11 - 2019,1405,0,2
11 - 2019,1406,0,1
11 - 2019,1407,0,2
11 - 2019,1409,0,3
11 - 2019,1412,0,1
11 - 2019,1413,0,1
11 - 2019,1415,0,3
11 - 2019,1416,0,1
11 - 2019,1417,0,1
11 - 2019,1422,0,4
11 - 2019,1424,0,1
11 - 2019,1426,0,3
11 - 2019,1427,0,2
11 - 2019,1428,0,2
11 - 2019,1429,0,1
11 - 2019,1430,0,1
11 - 2019,1431,0,1
11 - 2019,1434,0,1
11 - 2019,1437,0,1
11 - 2019,1438,0,1
11 - 2019,1439,0,1
11 - 2019,1440,0,3
11 - 2019,1442,0,1
11 - 2019,1442,1,1
11 - 2019,1444,0,1
11 - 2019,1444,1,1
11 - 2019,1447,0,3
11 - 2019,1448,0,1
11 - 2019,1452,0,1
11 - 2019,1454,1,1
11 - 2019,1455,0,2
11 - 2019,1457,0,6
11 - 2019,1458,0,2
11 - 2019,1458,1,1
11 - 2019,1460,0,3
11 - 2019,1461,0,1
11 - 2019,1465,0,2
11 - 2019,1466,0,7
11 - 2019,1468,0,1
11 - 2019,1469,0,8
11 - 2019,1469,1,1
11 - 2019,1470,0,1
11 - 2019,1471,0,4
11 - 2019,1473,0,13
11 - 2019,1474,0,1
11 - 2019,1475,0,1
11 - 2019,1476,0,1
11 - 2019,1477,0,6
11 - 2019,1479,0,1
11 - 2019,1482,0,9
11 - 2019,1482,1,1
11 - 2019,1484,0,1
11 - 2019,1486,0,2
11 - 2019,1488,0,3
11 - 2019,1489,0,6
11 - 2019,1489,1,1
11 - 2019,1492,0,2
11 - 2019,1494,1,1
11 - 2019,1496,0,2
11 - 2019,1498,0,3
11 - 2019,1499,0,3
11 - 2019,1500,0,1
11 - 2019,1501,0,3
11 - 2019,1502,0,6
11 - 2019,1503,0,1
11 - 2019,1505,0,1
11 - 2019,1506,0,5
11 - 2019,1506,1,1
11 - 2019,1508,0,5
11 - 2019,1509,0,3
11 - 2019,1510,0,2
11 - 2019,1511,0,3
11 - 2019,1512,0,6
11 - 2019,1513,0,2
11 - 2019,1516,0,2
11 - 2019,1518,0,2
11 - 2019,1521,0,2
11 - 2019,1524,0,1
11 - 2019,1527,0,1
11 - 2019,1529,0,2
11 - 2019,1530,0,1
11 - 2019,1540,0,1
11 - 2019,1541,0,2
11 - 2019,1542,0,7
11 - 2019,1543,0,1
11 - 2019,1544,0,3
11 - 2019,1547,0,1
11 - 2019,1548,0,7
11 - 2019,1549,0,2
11 - 2019,1550,0,4
11 - 2019,1554,0,1
11 - 2019,1555,0,1
11 - 2019,1558,0,1
11 - 2019,1559,0,6
11 - 2019,1559,1,1
11 - 2019,1562,0,2
11 - 2019,1562,1,1
11 - 2019,1563,0,1
11 - 2019,1565,0,1
11 - 2019,1566,0,1
11 - 2019,1572,0,1
11 - 2019,1573,0,3
11 - 2019,1574,0,5
11 - 2019,1574,1,1
11 - 2019,1575,0,2
11 - 2019,1575,1,2
11 - 2019,1576,0,5
11 - 2019,1578,0,2
11 - 2019,1578,1,1
11 - 2019,1579,0,6
11 - 2019,1579,1,1
11 - 2019,1582,0,3
11 - 2019,1583,0,2
11 - 2019,1584,0,5
11 - 2019,1584,1,1
11 - 2019,1585,0,1
11 - 2019,1586,0,1
11 - 2019,1588,0,6
11 - 2019,1588,1,1
11 - 2019,1591,0,9
11 - 2019,1592,0,3
11 - 2019,1594,0,7
11 - 2019,1596,0,2
11 - 2019,1597,0,4
11 - 2019,1597,1,1
11 - 2019,1598,0,1
11 - 2019,1599,0,1
11 - 2019,1600,0,1
11 - 2019,1601,0,13
11 - 2019,1602,0,1
11 - 2019,1604,0,1
11 - 2019,1606,0,2
11 - 2019,1607,0,3
11 - 2019,1609,0,1
11 - 2019,1610,0,1
11 - 2019,1612,0,1
11 - 2019,1613,0,2
11 - 2019,1619,0,2
11 - 2019,1620,0,1
11 - 2019,1622,0,1
11 - 2019,1623,0,7
11 - 2019,1624,0,4
11 - 2019,1624,1,1
11 - 2019,1626,0,1
11 - 2019,1628,0,18
11 - 2019,1631,0,10
11 - 2019,1632,0,2
11 - 2019,1632,1,1
11 - 2019,1633,0,1
11 - 2019,1634,0,4
11 - 2019,1635,0,1
11 - 2019,1636,0,1
11 - 2019,1638,0,1
11 - 2019,1640,0,8
11 - 2019,1642,0,1
11 - 2019,1643,0,2
11 - 2019,1644,0,1
11 - 2019,1648,0,1
11 - 2019,1648,1,2
11 - 2019,1655,0,4
11 - 2019,1656,0,4
11 - 2019,1658,0,1
11 - 2019,1659,0,8
11 - 2019,1660,0,3
11 - 2019,1663,0,1
11 - 2019,1663,1,1
11 - 2019,1664,0,1
11 - 2019,1668,0,8
11 - 2019,1668,1,1
11 - 2019,1671,0,2
11 - 2019,1675,0,5
11 - 2019,1675,1,1
11 - 2019,1677,0,1
11 - 2019,1678,0,1
11 - 2019,1679,0,2
11 - 2019,1679,1,1
11 - 2019,1681,0,1
11 - 2019,1683,0,3
11 - 2019,1685,0,3
11 - 2019,1685,1,1
11 - 2019,1686,0,1
11 - 2019,1687,0,5
11 - 2019,1688,0,2
11 - 2019,1689,0,1
11 - 2019,1691,0,1
11 - 2019,1691,1,1
11 - 2019,1696,0,3
11 - 2019,1698,1,1
11 - 2019,1701,0,1
11 - 2019,1704,0,6
11 - 2019,1705,0,4
11 - 2019,1706,0,3
11 - 2019,1707,0,1
11 - 2019,1708,0,3
11 - 2019,1709,0,2
11 - 2019,1710,0,1
11 - 2019,1712,0,3
11 - 2019,1713,0,1
11 - 2019,1714,0,1
11 - 2019,1715,0,1
11 - 2019,1718,0,1
11 - 2019,1719,0,2
11 - 2019,1720,0,2
11 - 2019,1722,1,2
11 - 2019,1723,0,2
11 - 2019,1724,0,4
11 - 2019,1724,1,1
11 - 2019,1725,0,1
11 - 2019,1726,0,1
11 - 2019,1728,0,1
11 - 2019,1730,0,1
11 - 2019,1731,0,4
11 - 2019,1734,0,1
11 - 2019,1735,0,5
11 - 2019,1736,0,1
11 - 2019,1738,0,6
11 - 2019,1739,0,1
11 - 2019,1742,0,3
11 - 2019,1743,0,1
11 - 2019,1744,0,1
11 - 2019,1746,0,11
11 - 2019,1746,1,3
11 - 2019,1747,0,7
11 - 2019,1748,0,2
11 - 2019,1755,0,2
11 - 2019,1756,0,1
11 - 2019,1758,0,3
11 - 2019,1759,0,2
11 - 2019,1760,0,1
11 - 2019,1761,0,2
11 - 2019,1762,0,4
11 - 2019,1765,0,6
11 - 2019,1766,0,2
11 - 2019,1772,0,1
11 - 2019,1774,0,1
11 - 2019,1775,0,2
11 - 2019,1775,1,1
11 - 2019,1777,0,1
11 - 2019,1778,0,4
11 - 2019,1779,1,1
11 - 2019,1782,0,3
11 - 2019,1785,0,5
11 - 2019,1786,0,1
11 - 2019,1787,0,2
11 - 2019,1789,0,1
11 - 2019,1790,0,6
11 - 2019,1793,0,1
11 - 2019,1793,1,1
11 - 2019,1794,0,2
11 - 2019,1795,0,1
11 - 2019,1798,0,1
11 - 2019,1800,0,5
11 - 2019,1801,1,1
11 - 2019,1804,0,1
11 - 2019,1809,0,2
11 - 2019,1810,0,1
11 - 2019,1812,0,4
11 - 2019,1813,0,2
11 - 2019,1813,1,1
11 - 2019,1816,0,3
11 - 2019,1817,0,1
11 - 2019,1819,0,2
11 - 2019,1823,0,2
11 - 2019,1826,0,1
11 - 2019,1827,0,2
11 - 2019,1828,0,1
11 - 2019,1829,0,1
11 - 2019,1833,0,1
11 - 2019,1834,0,7
11 - 2019,1835,0,2
11 - 2019,1836,0,4
11 - 2019,1838,1,1
11 - 2019,1839,0,5
11 - 2019,1845,0,1
11 - 2019,1849,0,2
11 - 2019,1851,0,2
11 - 2019,1854,0,1
11 - 2019,1856,0,3
11 - 2019,1858,0,4
11 - 2019,1859,0,8
11 - 2019,1860,0,4
11 - 2019,1861,1,1
11 - 2019,1863,0,10
11 - 2019,1864,0,4
11 - 2019,1868,0,2
11 - 2019,1869,0,4
11 - 2019,1871,1,1
11 - 2019,1872,0,2
11 - 2019,1874,0,5
11 - 2019,1881,0,4
11 - 2019,1882,0,1
11 - 2019,1883,0,1
11 - 2019,1885,0,1
11 - 2019,1886,0,1
11 - 2019,1887,0,4
11 - 2019,1888,0,7
11 - 2019,1888,1,1
11 - 2019,1889,0,1
11 - 2019,1891,0,1
11 - 2019,1892,1,1
11 - 2019,1894,0,2
11 - 2019,1895,0,2
11 - 2019,1896,0,1
11 - 2019,1898,0,4
11 - 2019,1899,0,2
11 - 2019,1901,0,3
11 - 2019,1901,1,1
11 - 2019,1906,0,3
11 - 2019,1907,0,1
11 - 2019,1908,0,2
11 - 2019,1910,0,3
11 - 2019,1912,0,10
11 - 2019,1916,0,4
11 - 2019,1918,0,1
11 - 2019,1921,0,1
11 - 2019,1923,0,3
11 - 2019,1924,0,1
11 - 2019,1926,0,1
11 - 2019,1928,0,1
11 - 2019,1930,0,4
11 - 2019,1931,0,2
11 - 2019,1932,0,1
11 - 2019,1933,0,1
11 - 2019,1936,0,1
11 - 2019,1937,0,3
11 - 2019,1938,0,1
11 - 2019,1939,0,1
11 - 2019,1940,0,1
11 - 2019,1942,0,1
11 - 2019,1942,1,1
11 - 2019,1943,0,1
11 - 2019,1944,0,5
11 - 2019,1945,0,1
11 - 2019,1947,0,1
11 - 2019,1950,0,1
11 - 2019,1951,0,8
11 - 2019,1953,0,2
11 - 2019,1956,0,3
11 - 2019,1956,1,3
11 - 2019,1958,0,8
11 - 2019,1960,1,1
11 - 2019,1961,0,1
11 - 2019,1963,1,1
11 - 2019,1967,0,3
11 - 2019,1968,0,1
11 - 2019,1969,0,1
11 - 2019,1970,0,1
11 - 2019,1972,0,1
11 - 2019,1974,0,1
11 - 2019,1975,0,2
11 - 2019,1977,0,3
11 - 2019,1983,0,1
11 - 2019,1984,1,1
11 - 2019,1986,0,4
11 - 2019,1987,0,1
11 - 2019,1988,0,2
11 - 2019,1990,0,1
11 - 2019,1991,0,3
11 - 2019,1992,0,2
11 - 2019,1994,0,3
11 - 2019,1995,0,1
11 - 2019,1995,1,1
11 - 2019,1997,0,1
11 - 2019,1998,0,3
11 - 2019,1999,0,1
11 - 2019,2000,0,1
11 - 2019,2001,0,3
11 - 2019,2002,0,2
11 - 2019,2004,0,1
11 - 2019,2004,1,1
11 - 2019,2009,0,2
11 - 2019,2010,0,2
11 - 2019,2013,0,1
11 - 2019,2014,0,1
11 - 2019,2015,0,2
11 - 2019,2016,0,1
11 - 2019,2017,0,3
11 - 2019,2019,0,2
11 - 2019,2019,1,1
11 - 2019,2021,0,1
11 - 2019,2023,0,16
11 - 2019,2024,0,1
11 - 2019,2025,0,2
11 - 2019,2025,1,2
11 - 2019,2027,0,8
11 - 2019,2027,1,1
11 - 2019,2029,0,3
11 - 2019,2030,0,2
11 - 2019,2031,0,2
11 - 2019,2036,0,1
11 - 2019,2037,0,2
11 - 2019,2043,0,1
11 - 2019,2045,0,2
11 - 2019,2046,0,1
11 - 2019,2047,1,1
11 - 2019,2048,0,3
11 - 2019,2049,0,1
11 - 2019,2052,0,1
11 - 2019,2052,1,1
11 - 2019,2053,0,2
11 - 2019,2055,0,2
11 - 2019,2058,0,1
11 - 2019,2059,0,1
11 - 2019,2062,0,1
11 - 2019,2063,0,1
11 - 2019,2063,1,1
11 - 2019,2071,0,4
11 - 2019,2072,0,2
11 - 2019,2074,0,9
11 - 2019,2075,0,1
11 - 2019,2077,1,1
11 - 2019,2079,0,2
11 - 2019,2080,0,1
11 - 2019,2081,0,2
11 - 2019,2085,0,1
11 - 2019,2086,0,2
11 - 2019,2087,0,1
11 - 2019,2091,0,6
11 - 2019,2098,0,2
11 - 2019,2107,0,2
11 - 2019,2110,0,1
11 - 2019,2111,0,1
11 - 2019,2112,0,3
11 - 2019,2113,0,1
11 - 2019,2115,0,1
11 - 2019,2116,0,1
11 - 2019,2118,0,2
11 - 2019,2120,0,2
11 - 2019,2122,0,10
11 - 2019,2123,0,1
11 - 2019,2125,0,1
11 - 2019,2127,0,1
11 - 2019,2128,0,3
11 - 2019,2128,1,1
11 - 2019,2131,0,1
11 - 2019,2132,0,1
11 - 2019,2133,0,2
11 - 2019,2138,0,3
11 - 2019,2140,0,5
11 - 2019,2141,0,3
11 - 2019,2146,0,5
11 - 2019,2149,0,11
11 - 2019,2151,0,1
11 - 2019,2152,0,4
11 - 2019,2156,0,6
11 - 2019,2161,0,1
11 - 2019,2164,0,1
11 - 2019,2169,0,2
11 - 2019,2170,0,2
11 - 2019,2172,0,1
11 - 2019,2174,0,3
11 - 2019,2176,0,1
11 - 2019,2178,0,1
11 - 2019,2179,0,1
11 - 2019,2181,0,2
11 - 2019,2182,0,1
11 - 2019,2185,0,3
11 - 2019,2186,0,1
11 - 2019,2190,0,1
11 - 2019,2196,0,2
11 - 2019,2197,0,1
11 - 2019,2198,0,1
11 - 2019,2201,0,6
11 - 2019,2202,0,1
11 - 2019,2203,0,1
11 - 2019,2206,0,1
11 - 2019,2207,0,1
11 - 2019,2208,0,1
11 - 2019,2210,0,1
11 - 2019,2214,0,6
11 - 2019,2215,0,4
11 - 2019,2215,1,2
11 - 2019,2217,0,4
11 - 2019,2218,0,1
11 - 2019,2219,0,4
11 - 2019,2220,0,2
11 - 2019,2221,0,1
11 - 2019,2221,1,1
11 - 2019,2232,0,1
11 - 2019,2234,0,2
11 - 2019,2237,0,3
11 - 2019,2239,0,3
11 - 2019,2240,0,4
11 - 2019,2245,0,1
11 - 2019,2249,0,2
11 - 2019,2250,0,1
11 - 2019,2252,0,1
11 - 2019,2253,0,1
11 - 2019,2259,0,1
11 - 2019,2262,0,1
11 - 2019,2263,0,1
11 - 2019,2264,0,1
11 - 2019,2267,0,1
11 - 2019,2271,0,4
11 - 2019,2272,0,6
11 - 2019,2272,1,1
11 - 2019,2274,0,1
11 - 2019,2276,0,5
11 - 2019,2278,0,5
11 - 2019,2279,0,1
11 - 2019,2280,0,1
11 - 2019,2284,0,4
11 - 2019,2286,0,4
11 - 2019,2290,0,6
11 - 2019,2290,1,1
11 - 2019,2292,0,5
11 - 2019,2296,0,2
11 - 2019,2298,0,1
11 - 2019,2300,0,1
11 - 2019,2301,0,2
11 - 2019,2302,0,1
11 - 2019,2303,0,1
11 - 2019,2304,0,1
11 - 2019,2305,0,1
11 - 2019,2306,0,1
11 - 2019,2311,0,1
11 - 2019,2316,0,1
11 - 2019,2318,0,2
11 - 2019,2323,0,3
11 - 2019,2324,0,3
11 - 2019,2325,0,1
11 - 2019,2326,0,6
11 - 2019,2326,1,1
11 - 2019,2327,0,2
11 - 2019,2333,0,5
11 - 2019,2334,0,2
11 - 2019,2335,0,1
11 - 2019,2337,0,1
11 - 2019,2339,0,1
11 - 2019,2341,0,1
11 - 2019,2343,0,1
11 - 2019,2344,0,2
11 - 2019,2345,0,1
11 - 2019,2346,0,2
11 - 2019,2349,0,1
11 - 2019,2351,0,1
11 - 2019,2352,0,1
11 - 2019,2353,0,1
11 - 2019,2354,0,1
11 - 2019,2355,0,1
11 - 2019,2355,1,1
11 - 2019,2357,0,1
11 - 2019,2362,0,1
11 - 2019,2365,0,1
11 - 2019,2367,0,2
11 - 2019,2368,0,1
11 - 2019,2372,0,1
11 - 2019,2373,0,1
11 - 2019,2377,0,1
11 - 2019,2380,0,4
11 - 2019,2384,0,5
11 - 2019,2386,0,1
11 - 2019,2388,0,1
11 - 2019,2388,1,1
11 - 2019,2392,0,5
11 - 2019,2394,0,2
11 - 2019,2394,1,1
11 - 2019,2398,0,8
11 - 2019,2398,1,1
11 - 2019,2407,0,2
11 - 2019,2408,0,2
11 - 2019,2409,0,4
11 - 2019,2410,0,1
11 - 2019,2413,0,8
11 - 2019,2415,0,3
11 - 2019,2416,0,1
11 - 2019,2418,0,1
11 - 2019,2419,0,1
11 - 2019,2420,0,3
11 - 2019,2420,1,1
11 - 2019,2426,0,1
11 - 2019,2427,0,2
11 - 2019,2428,0,2
11 - 2019,2430,0,1
11 - 2019,2430,1,1
11 - 2019,2433,0,1
11 - 2019,2434,0,1
11 - 2019,2434,1,1
11 - 2019,2439,0,1
11 - 2019,2444,0,3
11 - 2019,2446,0,4
11 - 2019,2449,0,1
11 - 2019,2452,1,1
11 - 2019,2454,0,1
11 - 2019,2456,0,1
11 - 2019,2457,0,4
11 - 2019,2463,0,2
11 - 2019,2463,1,1
11 - 2019,2465,0,1
11 - 2019,2467,0,4
11 - 2019,2469,1,1
11 - 2019,2471,0,5
11 - 2019,2473,0,2
11 - 2019,2474,0,1
11 - 2019,2478,0,2
11 - 2019,2486,0,1
11 - 2019,2491,0,1
11 - 2019,2494,0,1
11 - 2019,2496,0,1
11 - 2019,2497,0,4
11 - 2019,2501,0,1
11 - 2019,2502,0,1
11 - 2019,2503,0,1
11 - 2019,2505,0,1
11 - 2019,2506,0,1
11 - 2019,2508,0,2
11 - 2019,2516,0,2
11 - 2019,2517,0,2
11 - 2019,2519,0,4
11 - 2019,2520,0,2
11 - 2019,2521,0,1
11 - 2019,2526,0,1
11 - 2019,2529,0,5
11 - 2019,2531,0,2
11 - 2019,2534,0,1
11 - 2019,2538,0,1
11 - 2019,2540,0,1
11 - 2019,2546,0,1
11 - 2019,2547,0,1
11 - 2019,2547,1,1
11 - 2019,2553,0,1
11 - 2019,2556,0,1
11 - 2019,2557,0,1
11 - 2019,2561,0,2
11 - 2019,2569,0,1
11 - 2019,2570,1,1
11 - 2019,2573,0,4
11 - 2019,2574,0,1
11 - 2019,2578,0,2
11 - 2019,2579,0,1
11 - 2019,2582,0,1
11 - 2019,2583,0,1
11 - 2019,2588,0,1
11 - 2019,2591,0,2
11 - 2019,2593,0,1
11 - 2019,2595,0,1
11 - 2019,2598,0,1
11 - 2019,2599,0,1
11 - 2019,2600,0,1
11 - 2019,2601,1,1
11 - 2019,2604,0,1
11 - 2019,2605,0,2
11 - 2019,2606,0,1
11 - 2019,2608,0,1
11 - 2019,2609,0,1
11 - 2019,2612,0,2
11 - 2019,2614,0,1
11 - 2019,2617,0,1
11 - 2019,2619,0,1
11 - 2019,2622,0,2
11 - 2019,2625,1,1
11 - 2019,2628,0,1
11 - 2019,2629,0,1
11 - 2019,2632,0,2
11 - 2019,2636,0,1
11 - 2019,2637,0,1
11 - 2019,2638,0,1
11 - 2019,2642,0,1
11 - 2019,2644,0,6
11 - 2019,2647,0,1
11 - 2019,2653,0,1
11 - 2019,2655,0,3
11 - 2019,2657,0,1
11 - 2019,2668,0,1
11 - 2019,2672,0,1
11 - 2019,2673,0,3
11 - 2019,2674,0,1
11 - 2019,2677,0,1
11 - 2019,2677,1,1
11 - 2019,2679,0,2
11 - 2019,2680,0,2
11 - 2019,2681,0,7
11 - 2019,2684,0,4
11 - 2019,2689,0,9
11 - 2019,2692,0,1
11 - 2019,2696,0,1
11 - 2019,2697,1,1
11 - 2019,2698,0,2
11 - 2019,2699,0,2
11 - 2019,2704,0,1
11 - 2019,2706,0,5
11 - 2019,2707,0,2
11 - 2019,2710,0,1
11 - 2019,2715,0,1
11 - 2019,2717,0,1
11 - 2019,2721,0,3
11 - 2019,2725,0,1
11 - 2019,2728,0,2
11 - 2019,2729,0,1
11 - 2019,2730,0,1
11 - 2019,2732,0,1
11 - 2019,2733,0,1
11 - 2019,2734,0,5
11 - 2019,2735,0,1
11 - 2019,2738,0,1
11 - 2019,2740,0,2
11 - 2019,2749,0,1
11 - 2019,2750,0,2
11 - 2019,2755,0,1
11 - 2019,2758,0,2
11 - 2019,2759,0,2
11 - 2019,2760,0,2
11 - 2019,2761,0,1
11 - 2019,2767,0,4
11 - 2019,2769,0,5
11 - 2019,2774,0,2
11 - 2019,2780,0,2
11 - 2019,2781,0,2
11 - 2019,2782,0,1
11 - 2019,2783,0,1
11 - 2019,2788,0,1
11 - 2019,2794,0,2
11 - 2019,2796,0,2
11 - 2019,2797,0,1
11 - 2019,2798,0,1
11 - 2019,2802,0,2
11 - 2019,2804,1,1
11 - 2019,2808,0,2
11 - 2019,2809,0,3
11 - 2019,2811,0,1
11 - 2019,2812,0,1
11 - 2019,2817,0,1
11 - 2019,2818,0,1
11 - 2019,2819,0,3
11 - 2019,2826,0,1
11 - 2019,2829,0,1
11 - 2019,2834,0,2
11 - 2019,2840,0,6
11 - 2019,2841,0,3
11 - 2019,2842,0,1
11 - 2019,2851,0,2
11 - 2019,2853,0,1
11 - 2019,2856,0,1
11 - 2019,2861,0,1
11 - 2019,2863,0,1
11 - 2019,2865,0,1
11 - 2019,2867,0,2
11 - 2019,2868,0,4
11 - 2019,2868,1,1
11 - 2019,2872,0,9
11 - 2019,2874,0,1
11 - 2019,2875,0,2
11 - 2019,2875,1,1
11 - 2019,2877,0,1
11 - 2019,2878,0,4
11 - 2019,2880,0,1
11 - 2019,2882,0,1
11 - 2019,2888,0,3
11 - 2019,2890,0,4
11 - 2019,2893,0,1
11 - 2019,2897,0,3
11 - 2019,2897,1,1
11 - 2019,2898,0,2
11 - 2019,2900,0,2
11 - 2019,2906,0,1
11 - 2019,2908,0,1
11 - 2019,2909,0,3
11 - 2019,2910,0,1
11 - 2019,2913,0,1
11 - 2019,2914,0,1
11 - 2019,2926,0,1
11 - 2019,2934,0,2
11 - 2019,2935,0,3
11 - 2019,2937,0,4
11 - 2019,2941,0,1
11 - 2019,2946,0,1
11 - 2019,2947,0,2
11 - 2019,2957,0,1
11 - 2019,2959,0,3
11 - 2019,2961,0,3
11 - 2019,2961,1,1
11 - 2019,2963,0,1
11 - 2019,2964,0,6
11 - 2019,2966,0,1
11 - 2019,2968,0,1
11 - 2019,2969,0,3
11 - 2019,2971,0,1
11 - 2019,2972,0,1
11 - 2019,2974,0,1
11 - 2019,2979,0,1
11 - 2019,2980,0,1
11 - 2019,2986,0,1
11 - 2019,2989,0,1
11 - 2019,2990,0,2
11 - 2019,2991,0,3
11 - 2019,2995,0,4
11 - 2019,3000,0,1
11 - 2019,3004,0,3
11 - 2019,3005,0,1
11 - 2019,3008,0,3
11 - 2019,3012,0,1
11 - 2019,3020,0,1
11 - 2019,3022,0,2
11 - 2019,3031,0,3
11 - 2019,3033,0,2
11 - 2019,3039,0,1
11 - 2019,3041,1,1
11 - 2019,3044,0,1
11 - 2019,3047,0,2
11 - 2019,3049,1,1
11 - 2019,3050,0,1
11 - 2019,3051,0,1
11 - 2019,3053,0,1
11 - 2019,3064,0,3
11 - 2019,3065,1,1
11 - 2019,3067,0,1
11 - 2019,3075,0,2
11 - 2019,3076,0,3
11 - 2019,3083,0,3
11 - 2019,3085,1,1
11 - 2019,3092,0,1
11 - 2019,3094,0,1
11 - 2019,3095,0,3
11 - 2019,3099,0,1
11 - 2019,3108,0,3
11 - 2019,3108,1,1
11 - 2019,3109,0,2
11 - 2019,3111,0,1
11 - 2019,3111,1,1
11 - 2019,3112,1,1
11 - 2019,3113,0,1
11 - 2019,3118,0,1
11 - 2019,3122,1,1
11 - 2019,3125,0,3
11 - 2019,3129,0,1
11 - 2019,3133,0,1
11 - 2019,3134,0,2
11 - 2019,3135,0,1
11 - 2019,3138,0,1
11 - 2019,3141,0,2
11 - 2019,3146,0,2
11 - 2019,3148,0,1
11 - 2019,3151,0,1
11 - 2019,3156,0,1
11 - 2019,3159,0,8
11 - 2019,3160,0,2
11 - 2019,3172,0,1
11 - 2019,3175,0,1
11 - 2019,3178,0,1
11 - 2019,3180,0,1
11 - 2019,3181,0,1
11 - 2019,3187,0,1
11 - 2019,3189,0,3
11 - 2019,3190,0,1
11 - 2019,3196,0,2
11 - 2019,3197,0,1
11 - 2019,3198,0,1
11 - 2019,3202,0,1
11 - 2019,3205,0,1
11 - 2019,3206,0,1
11 - 2019,3209,0,1
11 - 2019,3213,1,1
11 - 2019,3214,0,2
11 - 2019,3219,0,1
11 - 2019,3222,0,1
11 - 2019,3228,0,1
11 - 2019,3229,0,1
11 - 2019,3232,0,1
11 - 2019,3234,0,7
11 - 2019,3244,0,1
11 - 2019,3250,0,3
11 - 2019,3254,0,7
11 - 2019,3258,0,1
11 - 2019,3261,0,1
11 - 2019,3262,0,3
11 - 2019,3262,1,1
11 - 2019,3263,0,1
11 - 2019,3263,1,1
11 - 2019,3264,0,1
11 - 2019,3270,0,1
11 - 2019,3272,0,1
11 - 2019,3280,0,3
11 - 2019,3284,0,1
11 - 2019,3288,0,1
11 - 2019,3289,0,1
11 - 2019,3293,0,2
11 - 2019,3295,0,1
11 - 2019,3298,0,1
11 - 2019,3301,0,1
11 - 2019,3303,0,1
11 - 2019,3310,0,2
11 - 2019,3312,0,1
11 - 2019,3318,0,5
11 - 2019,3319,0,1
11 - 2019,3320,0,1
11 - 2019,3322,0,1
11 - 2019,3324,0,1
11 - 2019,3329,0,2
11 - 2019,3335,0,1
11 - 2019,3337,0,5
11 - 2019,3340,0,1
11 - 2019,3340,1,1
11 - 2019,3345,0,1
11 - 2019,3346,0,1
11 - 2019,3349,0,1
11 - 2019,3350,0,1
11 - 2019,3352,0,1
11 - 2019,3354,0,1
11 - 2019,3359,0,1
11 - 2019,3363,0,1
11 - 2019,3372,0,2
11 - 2019,3373,0,1
11 - 2019,3375,0,1
11 - 2019,3380,0,1
11 - 2019,3382,0,1
11 - 2019,3387,0,4
11 - 2019,3389,0,1
11 - 2019,3393,0,1
11 - 2019,3394,0,1
11 - 2019,3400,0,5
11 - 2019,3409,0,1
11 - 2019,3414,0,1
11 - 2019,3415,0,1
11 - 2019,3416,0,2
11 - 2019,3421,0,1
11 - 2019,3426,0,2
11 - 2019,3427,0,1
11 - 2019,3427,1,1
11 - 2019,3429,0,1
11 - 2019,3431,0,2
11 - 2019,3436,0,2
11 - 2019,3436,1,1
11 - 2019,3443,1,1
11 - 2019,3445,0,1
11 - 2019,3450,0,2
11 - 2019,3457,0,3
11 - 2019,3459,0,2
11 - 2019,3465,0,4
11 - 2019,3467,0,3
11 - 2019,3469,0,1
11 - 2019,3471,0,1
11 - 2019,3471,1,1
11 - 2019,3473,0,1
11 - 2019,3475,0,1
11 - 2019,3477,0,2
11 - 2019,3483,0,1
11 - 2019,3484,0,9
11 - 2019,3485,0,1
11 - 2019,3486,0,1
11 - 2019,3488,0,2
11 - 2019,3490,0,3
11 - 2019,3491,0,3
11 - 2019,3492,0,2
11 - 2019,3497,0,3
11 - 2019,3504,0,2
11 - 2019,3508,0,1
11 - 2019,3509,0,1
11 - 2019,3518,0,1
11 - 2019,3519,0,2
11 - 2019,3521,0,4
11 - 2019,3524,0,1
11 - 2019,3525,0,1
11 - 2019,3526,0,2
11 - 2019,3535,0,1
